Slug,Provider,Flavor,Category,CPU,RAM,Root volume,Extra volume number,Extra volume size,GPU,GPU model
standard_d8ds_v4,Microsoft Azure,Standard_D8ds_v4,General Purpose,8,32.0GB,0,1,300,0,
standard_d2ds_v5,Microsoft Azure,Standard_D2ds_v5,General Purpose,2,8.0GB,0,1,75,0,
standard_d4ds_v5,Microsoft Azure,Standard_D4ds_v5,General Purpose,4,16.0GB,0,1,150,0,
standard_d8ds_v5,Microsoft Azure,Standard_D8ds_v5,General Purpose,8,32.0GB,0,1,300,0,
standard_d2pds_v5,Microsoft Azure,Standard_D2pds_v5,General Purpose,2,8.0GB,0,1,75,0,
standard_d4pds_v5,Microsoft Azure,Standard_D4pds_v5,General Purpose,4,16.0GB,0,1,150,0,
standard_d8pds_v5,Microsoft Azure,Standard_D8pds_v5,General Purpose,8,32.0GB,0,1,300,0,
standard_d2plds_v5,Microsoft Azure,Standard_D2plds_v5,General Purpose,2,4.0GB,0,1,75,0,
standard_d4plds_v5,Microsoft Azure,Standard_D4plds_v5,General Purpose,4,8.0GB,0,1,150,0,
standard_d8plds_v5,Microsoft Azure,Standard_D8plds_v5,General Purpose,8,16.0GB,0,1,300,0,
standard_d2pls_v5,Microsoft Azure,Standard_D2pls_v5,General Purpose,2,4.0GB,0,0,0,0,
standard_d4pls_v5,Microsoft Azure,Standard_D4pls_v5,General Purpose,4,8.0GB,0,0,0,0,
standard_d8pls_v5,Microsoft Azure,Standard_D8pls_v5,General Purpose,8,16.0GB,0,0,0,0,
standard_d2ps_v5,Microsoft Azure,Standard_D2ps_v5,General Purpose,2,8.0GB,0,0,0,0,
standard_d4ps_v5,Microsoft Azure,Standard_D4ps_v5,General Purpose,4,16.0GB,0,0,0,0,
standard_d8ps_v5,Microsoft Azure,Standard_D8ps_v5,General Purpose,8,32.0GB,0,0,0,0,
standard_d2s_v4,Microsoft Azure,Standard_D2s_v4,General Purpose,2,8.0GB,0,0,0,0,
standard_d4s_v4,Microsoft Azure,Standard_D4s_v4,General Purpose,4,16.0GB,0,0,0,0,
standard_d8s_v4,Microsoft Azure,Standard_D8s_v4,General Purpose,8,32.0GB,0,0,0,0,
standard_d2s_v5,Microsoft Azure,Standard_D2s_v5,General Purpose,2,8.0GB,0,0,0,0,
standard_d4s_v5,Microsoft Azure,Standard_D4s_v5,General Purpose,4,16.0GB,0,0,0,0,
standard_d8s_v5,Microsoft Azure,Standard_D8s_v5,General Purpose,8,32.0GB,0,0,0,0,
standard_d2_v4,Microsoft Azure,Standard_D2_v4,General Purpose,2,8.0GB,0,0,0,0,
standard_d4_v4,Microsoft Azure,Standard_D4_v4,General Purpose,4,16.0GB,0,0,0,0,
standard_d8_v4,Microsoft Azure,Standard_D8_v4,General Purpose,8,32.0GB,0,0,0,0,
standard_d2_v5,Microsoft Azure,Standard_D2_v5,General Purpose,2,8.0GB,0,0,0,0,
standard_d4_v5,Microsoft Azure,Standard_D4_v5,General Purpose,4,16.0GB,0,0,0,0,
standard_d8_v5,Microsoft Azure,Standard_D8_v5,General Purpose,8,32.0GB,0,0,0,0,
standard_ec2ads_v5,Microsoft Azure,Standard_EC2ads_v5,Memory optimized,2,16.0GB,0,1,75,0,
standard_ec4ads_v5,Microsoft Azure,Standard_EC4ads_v5,Memory optimized,4,32.0GB,0,1,150,0,
standard_ec8ads_v5,Microsoft Azure,Standard_EC8ads_v5,Memory optimized,8,64.0GB,0,1,300,0,
standard_ec2as_v5,Microsoft Azure,Standard_EC2as_v5,Memory optimized,2,16.0GB,0,0,0,0,
standard_ec4as_v5,Microsoft Azure,Standard_EC4as_v5,Memory optimized,4,32.0GB,0,0,0,0,
standard_ec8as_v5,Microsoft Azure,Standard_EC8as_v5,Memory optimized,8,64.0GB,0,0,0,0,
standard_e2ads_v5,Microsoft Azure,Standard_E2ads_v5,Memory optimized,2,16.0GB,0,1,75,0,
standard_e4-2ads_v5,Microsoft Azure,Standard_E4-2ads_v5,Memory optimized,4,32.0GB,0,1,150,0,
standard_e4ads_v5,Microsoft Azure,Standard_E4ads_v5,Memory optimized,4,32.0GB,0,1,150,0,
standard_e8-2ads_v5,Microsoft Azure,Standard_E8-2ads_v5,Memory optimized,8,64.0GB,0,1,300,0,
standard_e8-4ads_v5,Microsoft Azure,Standard_E8-4ads_v5,Memory optimized,8,64.0GB,0,1,300,0,
standard_e8ads_v5,Microsoft Azure,Standard_E8ads_v5,Memory optimized,8,64.0GB,0,1,300,0,
standard_e2as_v5,Microsoft Azure,Standard_E2as_v5,Memory optimized,2,16.0GB,0,0,0,0,
standard_e4-2as_v5,Microsoft Azure,Standard_E4-2as_v5,Memory optimized,4,32.0GB,0,0,0,0,
standard_e4as_v5,Microsoft Azure,Standard_E4as_v5,Memory optimized,4,32.0GB,0,0,0,0,
standard_e8-2as_v5,Microsoft Azure,Standard_E8-2as_v5,Memory optimized,8,64.0GB,0,0,0,0,
standard_e8-4as_v5,Microsoft Azure,Standard_E8-4as_v5,Memory optimized,8,64.0GB,0,0,0,0,
standard_e8as_v5,Microsoft Azure,Standard_E8as_v5,Memory optimized,8,64.0GB,0,0,0,0,
standard_e2bds_v5,Microsoft Azure,Standard_E2bds_v5,Memory optimized,2,16.0GB,0,1,75,0,
standard_e4bds_v5,Microsoft Azure,Standard_E4bds_v5,Memory optimized,4,32.0GB,0,1,150,0,
standard_e8bds_v5,Microsoft Azure,Standard_E8bds_v5,Memory optimized,8,64.0GB,0,1,300,0,
standard_e2bs_v5,Microsoft Azure,Standard_E2bs_v5,Memory optimized,2,16.0GB,0,0,0,0,
standard_e4bs_v5,Microsoft Azure,Standard_E4bs_v5,Memory optimized,4,32.0GB,0,0,0,0,
standard_e8bs_v5,Microsoft Azure,Standard_E8bs_v5,Memory optimized,8,64.0GB,0,0,0,0,
standard_e2d_v4,Microsoft Azure,Standard_E2d_v4,Memory optimized,2,16.0GB,0,1,75,0,
standard_e4d_v4,Microsoft Azure,Standard_E4d_v4,Memory optimized,4,32.0GB,0,1,150,0,
standard_e8d_v4,Microsoft Azure,Standard_E8d_v4,Memory optimized,8,64.0GB,0,1,300,0,
standard_e2d_v5,Microsoft Azure,Standard_E2d_v5,Memory optimized,2,16.0GB,0,1,75,0,
standard_e4d_v5,Microsoft Azure,Standard_E4d_v5,Memory optimized,4,32.0GB,0,1,150,0,
standard_e8d_v5,Microsoft Azure,Standard_E8d_v5,Memory optimized,8,64.0GB,0,1,300,0,
standard_e2ds_v4,Microsoft Azure,Standard_E2ds_v4,Memory optimized,2,16.0GB,0,1,75,0,
standard_e4-2ds_v4,Microsoft Azure,Standard_E4-2ds_v4,Memory optimized,4,32.0GB,0,1,150,0,
standard_e4ds_v4,Microsoft Azure,Standard_E4ds_v4,Memory optimized,4,32.0GB,0,1,150,0,
standard_e8-2ds_v4,Microsoft Azure,Standard_E8-2ds_v4,Memory optimized,8,64.0GB,0,1,300,0,
standard_e8-4ds_v4,Microsoft Azure,Standard_E8-4ds_v4,Memory optimized,8,64.0GB,0,1,300,0,
standard_e8ds_v4,Microsoft Azure,Standard_E8ds_v4,Memory optimized,8,64.0GB,0,1,300,0,
standard_e2ds_v5,Microsoft Azure,Standard_E2ds_v5,Memory optimized,2,16.0GB,0,1,75,0,
standard_e4-2ds_v5,Microsoft Azure,Standard_E4-2ds_v5,Memory optimized,4,32.0GB,0,1,150,0,
standard_e4ds_v5,Microsoft Azure,Standard_E4ds_v5,Memory optimized,4,32.0GB,0,1,150,0,
standard_e8-2ds_v5,Microsoft Azure,Standard_E8-2ds_v5,Memory optimized,8,64.0GB,0,1,300,0,
standard_e8-4ds_v5,Microsoft Azure,Standard_E8-4ds_v5,Memory optimized,8,64.0GB,0,1,300,0,
standard_e8ds_v5,Microsoft Azure,Standard_E8ds_v5,Memory optimized,8,64.0GB,0,1,300,0,
standard_e2pds_v5,Microsoft Azure,Standard_E2pds_v5,Memory optimized,2,16.0GB,0,1,75,0,
standard_e4pds_v5,Microsoft Azure,Standard_E4pds_v5,Memory optimized,4,32.0GB,0,1,150,0,
standard_e8pds_v5,Microsoft Azure,Standard_E8pds_v5,Memory optimized,8,64.0GB,0,1,300,0,
standard_e2ps_v5,Microsoft Azure,Standard_E2ps_v5,Memory optimized,2,16.0GB,0,0,0,0,
standard_e4ps_v5,Microsoft Azure,Standard_E4ps_v5,Memory optimized,4,32.0GB,0,0,0,0,
standard_e8ps_v5,Microsoft Azure,Standard_E8ps_v5,Memory optimized,8,64.0GB,0,0,0,0,
standard_e2s_v4,Microsoft Azure,Standard_E2s_v4,Memory optimized,2,16.0GB,0,0,0,0,
standard_e4-2s_v4,Microsoft Azure,Standard_E4-2s_v4,Memory optimized,4,32.0GB,0,0,0,0,
standard_e4s_v4,Microsoft Azure,Standard_E4s_v4,Memory optimized,4,32.0GB,0,0,0,0,
standard_e8-2s_v4,Microsoft Azure,Standard_E8-2s_v4,Memory optimized,8,64.0GB,0,0,0,0,
standard_e8-4s_v4,Microsoft Azure,Standard_E8-4s_v4,Memory optimized,8,64.0GB,0,0,0,0,
standard_e8s_v4,Microsoft Azure,Standard_E8s_v4,Memory optimized,8,64.0GB,0,0,0,0,
standard_e2s_v5,Microsoft Azure,Standard_E2s_v5,Memory optimized,2,16.0GB,0,0,0,0,
standard_e4-2s_v5,Microsoft Azure,Standard_E4-2s_v5,Memory optimized,4,32.0GB,0,0,0,0,
standard_e4s_v5,Microsoft Azure,Standard_E4s_v5,Memory optimized,4,32.0GB,0,0,0,0,
standard_e8-2s_v5,Microsoft Azure,Standard_E8-2s_v5,Memory optimized,8,64.0GB,0,0,0,0,
standard_e8-4s_v5,Microsoft Azure,Standard_E8-4s_v5,Memory optimized,8,64.0GB,0,0,0,0,
standard_e8s_v5,Microsoft Azure,Standard_E8s_v5,Memory optimized,8,64.0GB,0,0,0,0,
standard_e2_v4,Microsoft Azure,Standard_E2_v4,General Purpose,2,16.0GB,0,0,0,0,
standard_e4_v4,Microsoft Azure,Standard_E4_v4,General Purpose,4,32.0GB,0,0,0,0,
standard_e8_v4,Microsoft Azure,Standard_E8_v4,General Purpose,8,64.0GB,0,0,0,0,
standard_e2_v5,Microsoft Azure,Standard_E2_v5,Memory optimized,2,16.0GB,0,0,0,0,
standard_e4_v5,Microsoft Azure,Standard_E4_v5,Memory optimized,4,32.0GB,0,0,0,0,
standard_e8_v5,Microsoft Azure,Standard_E8_v5,Memory optimized,8,64.0GB,0,0,0,0,
standard_fx4mds,Microsoft Azure,Standard_FX4mds,Memory optimized,4,84.0GB,0,1,168,0,
standard_f2s_v2,Microsoft Azure,Standard_F2s_v2,Compute optimized,2,4.0GB,0,1,16,0,
standard_f4s_v2,Microsoft Azure,Standard_F4s_v2,Compute optimized,4,8.0GB,0,1,32,0,
standard_f8s_v2,Microsoft Azure,Standard_F8s_v2,Compute optimized,8,16.0GB,0,1,64,0,
standard_g1,Microsoft Azure,Standard_G1,HPC,2,28.0GB,0,1,384,0,
standard_g2,Microsoft Azure,Standard_G2,HPC,4,56.0GB,0,1,768,0,
standard_g3,Microsoft Azure,Standard_G3,HPC,8,112.0GB,0,1,1536,0,
standard_gs1,Microsoft Azure,Standard_GS1,Memory optimized,2,28.0GB,0,1,56,0,
standard_gs2,Microsoft Azure,Standard_GS2,Memory optimized,4,56.0GB,0,1,112,0,
standard_gs3,Microsoft Azure,Standard_GS3,Memory optimized,8,112.0GB,0,1,224,0,
standard_h8,Microsoft Azure,Standard_H8,HPC,8,56.0GB,0,1,1000,0,
standard_h8m,Microsoft Azure,Standard_H8m,HPC,8,112.0GB,0,1,1000,0,
standard_l8as_v3,Microsoft Azure,Standard_L8as_v3,Storage performance,8,64.0GB,0,1,80,0,
standard_l8s_v3,Microsoft Azure,Standard_L8s_v3,Storage performance,8,64.0GB,0,1,80,0,
stdc1ram1disk100,Nua.ge,1core 1GB,General Purpose,1,1.0GB,100,0,0,0,
stdc1ram2disk100,Nua.ge,1core 2GB,General Purpose,1,2.0GB,100,0,0,0,
stdc1ram4disk100,Nua.ge,1core 4GB,General Purpose,1,4.0GB,100,0,0,0,
stdc1ram8disk100,Nua.ge,1core 8GB,General Purpose,1,8.0GB,100,0,0,0,
stdc2ram2disk100,Nua.ge,2cores 2GB,General Purpose,2,2.0GB,100,0,0,0,
stdc2ram4disk100,Nua.ge,2cores 4GB,General Purpose,2,4.0GB,100,0,0,0,
stdc2ram8disk100,Nua.ge,2cores 8GB,General Purpose,2,8.0GB,100,0,0,0,
stdc2ram16disk100,Nua.ge,2cores 16GB,General Purpose,2,16.0GB,100,0,0,0,
stdc4ram4disk100,Nua.ge,4cores 4GB,General Purpose,4,4.0GB,100,0,0,0,
stdc4ram8disk100,Nua.ge,4cores 8GB,General Purpose,4,8.0GB,100,0,0,0,
stdc4ram16disk100,Nua.ge,4cores 16GB,General Purpose,4,16.0GB,100,0,0,0,
stdc4ram32disk100,Nua.ge,4cores 32GB,General Purpose,4,32.0GB,100,0,0,0,
stdc8ram8disk100,Nua.ge,8cores 8GB,General Purpose,8,8.0GB,100,0,0,0,
stdc8ram16disk100,Nua.ge,8cores 16GB,General Purpose,8,16.0GB,100,0,0,0,
stdc8ram32disk100,Nua.ge,8cores 32GB,General Purpose,8,32.0GB,100,0,0,0,
stdc8ram64disk100,Nua.ge,8cores 64GB,General Purpose,8,64.0GB,100,0,0,0,
stdc8ram120disk100,Nua.ge,8cores 120GB,General Purpose,8,120.0GB,100,0,0,0,
,OVHcloud,METAL.EG-32,,8,31.2GB,450,0,0,0,
win-b2-7,OVHcloud,WIN-B2-7,General Purpose,2,6.8GB,50,0,0,0,
win-b2-7-flex,OVHcloud,WIN-B2-7-FLEX,General Purpose,2,6.8GB,50,0,0,0,
b2-7,OVHcloud,B2-7,General Purpose,2,6.8GB,50,0,0,0,
b2-7-flex,OVHcloud,B2-7-FLEX,General Purpose,2,6.8GB,50,0,0,0,
b2-15,OVHcloud,B2-15,General Purpose,4,14.6GB,100,0,0,0,
b2-15-flex,OVHcloud,B2-15-FLEX,General Purpose,4,14.6GB,50,0,0,0,
win-b2-15,OVHcloud,WIN-B2-15,General Purpose,4,14.6GB,100,0,0,0,
win-b2-15-flex,OVHcloud,WIN-B2-15-FLEX,General Purpose,4,14.6GB,50,0,0,0,
b2-30,OVHcloud,B2-30,General Purpose,8,29.3GB,200,0,0,0,
b2-30-flex,OVHcloud,B2-30-FLEX,General Purpose,8,29.3GB,50,0,0,0,
win-b2-30,OVHcloud,WIN-B2-30,General Purpose,8,29.3GB,200,0,0,0,
win-b2-30-flex,OVHcloud,WIN-B2-30-FLEX,General Purpose,8,29.3GB,50,0,0,0,
win-c2-7,OVHcloud,WIN-C2-7,Compute optimized,2,6.8GB,50,0,0,0,
c2-7,OVHcloud,C2-7,Compute optimized,2,6.8GB,50,0,0,0,
c2-7-flex,OVHcloud,C2-7-FLEX,Compute optimized,2,6.8GB,50,0,0,0,
win-c2-7-flex,OVHcloud,WIN-C2-7-FLEX,Compute optimized,2,6.8GB,50,0,0,0,
c2-15,OVHcloud,C2-15,Compute optimized,4,14.6GB,100,0,0,0,
c2-15-flex,OVHcloud,C2-15-FLEX,Compute optimized,4,14.6GB,50,0,0,0,
win-c2-15,OVHcloud,WIN-C2-15,Compute optimized,4,14.6GB,100,0,0,0,
win-c2-15-flex,OVHcloud,WIN-C2-15-FLEX,Compute optimized,4,14.6GB,50,0,0,0,
c2-30,OVHcloud,C2-30,Compute optimized,8,29.3GB,200,0,0,0,
c2-30-flex,OVHcloud,C2-30-FLEX,Compute optimized,8,29.3GB,50,0,0,0,
win-c2-30,OVHcloud,WIN-C2-30,Compute optimized,8,29.3GB,200,0,0,0,
win-c2-30-flex,OVHcloud,WIN-C2-30-FLEX,Compute optimized,8,29.3GB,50,0,0,0,
,OVHcloud,D2-2,Tiny,1,2.0GB,25,0,0,0,
,OVHcloud,D2-4,Tiny,2,3.9GB,50,0,0,0,
,OVHcloud,D2-8,Tiny,4,7.8GB,50,0,0,0,
i1-45,OVHcloud,I1-45,Storage performance,8,43.9GB,50,1,1800,0,
,OVHcloud,WIN-I1-45,Storage performance,8,43.9GB,50,0,0,0,
r2-15,OVHcloud,R2-15,Memory optimized,2,14.6GB,50,0,0,0,
r2-15-flex,OVHcloud,R2-15-FLEX,Memory optimized,2,14.6GB,50,0,0,0,
win-r2-15,OVHcloud,WIN-R2-15,Memory optimized,2,14.6GB,50,0,0,0,
win-r2-15-flex,OVHcloud,WIN-R2-15-FLEX,Memory optimized,2,14.6GB,50,0,0,0,
r2-30,OVHcloud,R2-30,Memory optimized,2,29.3GB,50,0,0,0,
r2-30-flex,OVHcloud,R2-30-FLEX,Memory optimized,2,29.3GB,50,0,0,0,
win-r2-30,OVHcloud,WIN-R2-30,Memory optimized,2,29.3GB,50,0,0,0,
win-r2-30-flex,OVHcloud,WIN-R2-30-FLEX,Memory optimized,2,29.3GB,50,0,0,0,
r2-60,OVHcloud,R2-60,Memory optimized,4,58.6GB,100,0,0,0,
r2-60-flex,OVHcloud,R2-60-FLEX,Memory optimized,4,58.6GB,50,0,0,0,
win-r2-60,OVHcloud,WIN-R2-60,Memory optimized,4,58.6GB,100,0,0,0,
win-r2-60-flex,OVHcloud,WIN-R2-60-FLEX,Memory optimized,4,58.6GB,50,0,0,0,
r2-120,OVHcloud,R2-120,Memory optimized,8,117.2GB,200,0,0,0,
r2-120-flex,OVHcloud,R2-120-FLEX,Memory optimized,8,117.2GB,50,0,0,0,
win-r2-120,OVHcloud,WIN-R2-120,Memory optimized,8,117.2GB,200,0,0,0,
win-r2-120-flex,OVHcloud,WIN-R2-120-FLEX,Memory optimized,8,117.2GB,50,0,0,0,
vmstandard21,Oracle Cloud,VM.Standard2.1,General Purpose,2,14.6GB,0,0,0,0,
vmstandard22,Oracle Cloud,VM.Standard2.2,General Purpose,4,29.3GB,0,0,0,0,
vmstandard24,Oracle Cloud,VM.Standard2.4,General Purpose,8,58.6GB,0,0,0,0,
vm.standard.a1.flex.1-1,Oracle Cloud,VM.Standard.A1.Flex.1-1,Flexible,1,1.0GB,0,0,0,0,
vm.standard.a1.flex.1-2,Oracle Cloud,VM.Standard.A1.Flex.1-2,Flexible,1,2.0GB,0,0,0,0,
vm.standard.a1.flex.1-3,Oracle Cloud,VM.Standard.A1.Flex.1-3,Flexible,1,3.0GB,0,0,0,0,
vm.standard.a1.flex.1-4,Oracle Cloud,VM.Standard.A1.Flex.1-4,Flexible,1,4.0GB,0,0,0,0,
vm.standard.a1.flex.1-6,Oracle Cloud,VM.Standard.A1.Flex.1-6,Flexible,1,6.0GB,0,0,0,0,
vm.standard.a1.flex.1-8,Oracle Cloud,VM.Standard.A1.Flex.1-8,Flexible,1,8.0GB,0,0,0,0,
vm.standard.a1.flex.1-12,Oracle Cloud,VM.Standard.A1.Flex.1-12,Flexible,1,12.0GB,0,0,0,0,
vm.standard.a1.flex.1-16,Oracle Cloud,VM.Standard.A1.Flex.1-16,Flexible,1,16.0GB,0,0,0,0,
vm.standard.a1.flex.1-24,Oracle Cloud,VM.Standard.A1.Flex.1-24,Flexible,1,24.0GB,0,0,0,0,
vm.standard.a1.flex.1-32,Oracle Cloud,VM.Standard.A1.Flex.1-32,Flexible,1,32.0GB,0,0,0,0,
vm.standard.a1.flex.1-48,Oracle Cloud,VM.Standard.A1.Flex.1-48,Flexible,1,48.0GB,0,0,0,0,
vm.standard.a1.flex.1-64,Oracle Cloud,VM.Standard.A1.Flex.1-64,Flexible,1,64.0GB,0,0,0,0,
vm.standard.a1.flex.1-128,Oracle Cloud,VM.Standard.A1.Flex.1-128,Flexible,1,128.0GB,0,0,0,0,
vm.standard.a1.flex.1-192,Oracle Cloud,VM.Standard.A1.Flex.1-192,Flexible,1,192.0GB,0,0,0,0,
vm.standard.a1.flex.1-256,Oracle Cloud,VM.Standard.A1.Flex.1-256,Flexible,1,256.0GB,0,0,0,0,
vm.standard.a1.flex.1-384,Oracle Cloud,VM.Standard.A1.Flex.1-384,Flexible,1,384.0GB,0,0,0,0,
vm.standard.a1.flex.1-512,Oracle Cloud,VM.Standard.A1.Flex.1-512,Flexible,1,512.0GB,0,0,0,0,
vm.standard.a1.flex.1-768,Oracle Cloud,VM.Standard.A1.Flex.1-768,Flexible,1,768.0GB,0,0,0,0,
vm.standard.a1.flex.1-1024,Oracle Cloud,VM.Standard.A1.Flex.1-1024,Flexible,1,1.0TB,0,0,0,0,
vm.standard.a1.flex.2-1,Oracle Cloud,VM.Standard.A1.Flex.2-1,Flexible,2,1.0GB,0,0,0,0,
vm.standard.a1.flex.2-2,Oracle Cloud,VM.Standard.A1.Flex.2-2,Flexible,2,2.0GB,0,0,0,0,
vm.standard.a1.flex.2-3,Oracle Cloud,VM.Standard.A1.Flex.2-3,Flexible,2,3.0GB,0,0,0,0,
vm.standard.a1.flex.2-4,Oracle Cloud,VM.Standard.A1.Flex.2-4,Flexible,2,4.0GB,0,0,0,0,
vm.standard.a1.flex.2-6,Oracle Cloud,VM.Standard.A1.Flex.2-6,Flexible,2,6.0GB,0,0,0,0,
vm.standard.a1.flex.2-8,Oracle Cloud,VM.Standard.A1.Flex.2-8,Flexible,2,8.0GB,0,0,0,0,
vm.standard.a1.flex.2-12,Oracle Cloud,VM.Standard.A1.Flex.2-12,Flexible,2,12.0GB,0,0,0,0,
vm.standard.a1.flex.2-16,Oracle Cloud,VM.Standard.A1.Flex.2-16,Flexible,2,16.0GB,0,0,0,0,
vm.standard.a1.flex.2-24,Oracle Cloud,VM.Standard.A1.Flex.2-24,Flexible,2,24.0GB,0,0,0,0,
vm.standard.a1.flex.2-32,Oracle Cloud,VM.Standard.A1.Flex.2-32,Flexible,2,32.0GB,0,0,0,0,
vm.standard.a1.flex.2-48,Oracle Cloud,VM.Standard.A1.Flex.2-48,Flexible,2,48.0GB,0,0,0,0,
vm.standard.a1.flex.2-64,Oracle Cloud,VM.Standard.A1.Flex.2-64,Flexible,2,64.0GB,0,0,0,0,
vm.standard.a1.flex.2-128,Oracle Cloud,VM.Standard.A1.Flex.2-128,Flexible,2,128.0GB,0,0,0,0,
vm.standard.a1.flex.2-192,Oracle Cloud,VM.Standard.A1.Flex.2-192,Flexible,2,192.0GB,0,0,0,0,
vm.standard.a1.flex.2-256,Oracle Cloud,VM.Standard.A1.Flex.2-256,Flexible,2,256.0GB,0,0,0,0,
vm.standard.a1.flex.2-384,Oracle Cloud,VM.Standard.A1.Flex.2-384,Flexible,2,384.0GB,0,0,0,0,
vm.standard.a1.flex.2-512,Oracle Cloud,VM.Standard.A1.Flex.2-512,Flexible,2,512.0GB,0,0,0,0,
vm.standard.a1.flex.2-768,Oracle Cloud,VM.Standard.A1.Flex.2-768,Flexible,2,768.0GB,0,0,0,0,
vm.standard.a1.flex.2-1024,Oracle Cloud,VM.Standard.A1.Flex.2-1024,Flexible,2,1.0TB,0,0,0,0,
vm.standard.a1.flex.3-1,Oracle Cloud,VM.Standard.A1.Flex.3-1,Flexible,3,1.0GB,0,0,0,0,
vm.standard.a1.flex.3-2,Oracle Cloud,VM.Standard.A1.Flex.3-2,Flexible,3,2.0GB,0,0,0,0,
vm.standard.a1.flex.3-3,Oracle Cloud,VM.Standard.A1.Flex.3-3,Flexible,3,3.0GB,0,0,0,0,
vm.standard.a1.flex.3-4,Oracle Cloud,VM.Standard.A1.Flex.3-4,Flexible,3,4.0GB,0,0,0,0,
vm.standard.a1.flex.3-6,Oracle Cloud,VM.Standard.A1.Flex.3-6,Flexible,3,6.0GB,0,0,0,0,
vm.standard.a1.flex.3-8,Oracle Cloud,VM.Standard.A1.Flex.3-8,Flexible,3,8.0GB,0,0,0,0,
vm.standard.a1.flex.3-12,Oracle Cloud,VM.Standard.A1.Flex.3-12,Flexible,3,12.0GB,0,0,0,0,
vm.standard.a1.flex.3-16,Oracle Cloud,VM.Standard.A1.Flex.3-16,Flexible,3,16.0GB,0,0,0,0,
vm.standard.a1.flex.3-24,Oracle Cloud,VM.Standard.A1.Flex.3-24,Flexible,3,24.0GB,0,0,0,0,
vm.standard.a1.flex.3-32,Oracle Cloud,VM.Standard.A1.Flex.3-32,Flexible,3,32.0GB,0,0,0,0,
vm.standard.a1.flex.3-48,Oracle Cloud,VM.Standard.A1.Flex.3-48,Flexible,3,48.0GB,0,0,0,0,
vm.standard.a1.flex.3-64,Oracle Cloud,VM.Standard.A1.Flex.3-64,Flexible,3,64.0GB,0,0,0,0,
vm.standard.a1.flex.3-128,Oracle Cloud,VM.Standard.A1.Flex.3-128,Flexible,3,128.0GB,0,0,0,0,
vm.standard.a1.flex.3-192,Oracle Cloud,VM.Standard.A1.Flex.3-192,Flexible,3,192.0GB,0,0,0,0,
vm.standard.a1.flex.3-256,Oracle Cloud,VM.Standard.A1.Flex.3-256,Flexible,3,256.0GB,0,0,0,0,
vm.standard.a1.flex.3-384,Oracle Cloud,VM.Standard.A1.Flex.3-384,Flexible,3,384.0GB,0,0,0,0,
vm.standard.a1.flex.3-512,Oracle Cloud,VM.Standard.A1.Flex.3-512,Flexible,3,512.0GB,0,0,0,0,
vm.standard.a1.flex.3-768,Oracle Cloud,VM.Standard.A1.Flex.3-768,Flexible,3,768.0GB,0,0,0,0,
vm.standard.a1.flex.3-1024,Oracle Cloud,VM.Standard.A1.Flex.3-1024,Flexible,3,1.0TB,0,0,0,0,
vm.standard.a1.flex.4-1,Oracle Cloud,VM.Standard.A1.Flex.4-1,Flexible,4,1.0GB,0,0,0,0,
vm.standard.a1.flex.4-2,Oracle Cloud,VM.Standard.A1.Flex.4-2,Flexible,4,2.0GB,0,0,0,0,
vm.standard.a1.flex.4-3,Oracle Cloud,VM.Standard.A1.Flex.4-3,Flexible,4,3.0GB,0,0,0,0,
vm.standard.a1.flex.4-4,Oracle Cloud,VM.Standard.A1.Flex.4-4,Flexible,4,4.0GB,0,0,0,0,
vm.standard.a1.flex.4-6,Oracle Cloud,VM.Standard.A1.Flex.4-6,Flexible,4,6.0GB,0,0,0,0,
vm.standard.a1.flex.4-8,Oracle Cloud,VM.Standard.A1.Flex.4-8,Flexible,4,8.0GB,0,0,0,0,
vm.standard.a1.flex.4-12,Oracle Cloud,VM.Standard.A1.Flex.4-12,Flexible,4,12.0GB,0,0,0,0,
vm.standard.a1.flex.4-16,Oracle Cloud,VM.Standard.A1.Flex.4-16,Flexible,4,16.0GB,0,0,0,0,
vm.standard.a1.flex.4-24,Oracle Cloud,VM.Standard.A1.Flex.4-24,Flexible,4,24.0GB,0,0,0,0,
vm.standard.a1.flex.4-32,Oracle Cloud,VM.Standard.A1.Flex.4-32,Flexible,4,32.0GB,0,0,0,0,
vm.standard.a1.flex.4-48,Oracle Cloud,VM.Standard.A1.Flex.4-48,Flexible,4,48.0GB,0,0,0,0,
vm.standard.a1.flex.4-64,Oracle Cloud,VM.Standard.A1.Flex.4-64,Flexible,4,64.0GB,0,0,0,0,
vm.standard.a1.flex.4-128,Oracle Cloud,VM.Standard.A1.Flex.4-128,Flexible,4,128.0GB,0,0,0,0,
vm.standard.a1.flex.4-192,Oracle Cloud,VM.Standard.A1.Flex.4-192,Flexible,4,192.0GB,0,0,0,0,
vm.standard.a1.flex.4-256,Oracle Cloud,VM.Standard.A1.Flex.4-256,Flexible,4,256.0GB,0,0,0,0,
vm.standard.a1.flex.4-384,Oracle Cloud,VM.Standard.A1.Flex.4-384,Flexible,4,384.0GB,0,0,0,0,
vm.standard.a1.flex.4-512,Oracle Cloud,VM.Standard.A1.Flex.4-512,Flexible,4,512.0GB,0,0,0,0,
vm.standard.a1.flex.4-768,Oracle Cloud,VM.Standard.A1.Flex.4-768,Flexible,4,768.0GB,0,0,0,0,
vm.standard.a1.flex.4-1024,Oracle Cloud,VM.Standard.A1.Flex.4-1024,Flexible,4,1.0TB,0,0,0,0,
